"","id","megye","telepules","oevk_szam","jelolo_code","jelolo","biz_szint"
"9747","dunakeszi-013","pest","dunakeszi","013","641","FIDESZ-KDNP","SZSZB"
"9748","dunakeszi-014","pest","dunakeszi","014","599","DK","SZSZB"
"9749","dunakeszi-014","pest","dunakeszi","014","641","FIDESZ-KDNP","SZSZB"
"9750","dunakeszi-014","pest","dunakeszi","014","597","JOBBIK","SZSZB"
"9751","dunakeszi-014","pest","dunakeszi","014","641","FIDESZ-KDNP","SZSZB"
"9752","dunakeszi-015","pest","dunakeszi","015","641","FIDESZ-KDNP","SZSZB"
"9753","dunakeszi-015","pest","dunakeszi","015","641","FIDESZ-KDNP","SZSZB"
"9754","dunakeszi-015","pest","dunakeszi","015","597","JOBBIK","SZSZB"
"9755","dunakeszi-016","pest","dunakeszi","016","597","JOBBIK","SZSZB"
"9756","dunakeszi-016","pest","dunakeszi","016","641","FIDESZ-KDNP","SZSZB"
"9757","dunakeszi-016","pest","dunakeszi","016","641","FIDESZ-KDNP","SZSZB"
"9758","dunakeszi-017","pest","dunakeszi","017","641","FIDESZ-KDNP","SZSZB"
"9759","dunakeszi-017","pest","dunakeszi","017","641","FIDESZ-KDNP","SZSZB"
"9760","dunakeszi-017","pest","dunakeszi","017","599","DK","SZSZB"
"9761","dunakeszi-017","pest","dunakeszi","017","536","EGYÜTT","SZSZB"
"9762","dunakeszi-017","pest","dunakeszi","017","597","JOBBIK","SZSZB"
"9763","dunakeszi-018","pest","dunakeszi","018","641","FIDESZ-KDNP","SZSZB"
"9764","dunakeszi-018","pest","dunakeszi","018","597","JOBBIK","SZSZB"
"9765","dunakeszi-019","pest","dunakeszi","019","641","FIDESZ-KDNP","SZSZB"
"9766","dunakeszi-019","pest","dunakeszi","019","641","FIDESZ-KDNP","SZSZB"
"9767","dunakeszi-019","pest","dunakeszi","019","597","JOBBIK","SZSZB"
"9768","dunakeszi-020","pest","dunakeszi","020","641","FIDESZ-KDNP","SZSZB"
"9769","dunakeszi-020","pest","dunakeszi","020","641","FIDESZ-KDNP","SZSZB"
"9770","dunakeszi-020","pest","dunakeszi","020","597","JOBBIK","SZSZB"
"9771","dunakeszi-020","pest","dunakeszi","020","599","DK","SZSZB"
"9772","dunakeszi-021","pest","dunakeszi","021","641","FIDESZ-KDNP","SZSZB"
"9773","dunakeszi-021","pest","dunakeszi","021","641","FIDESZ-KDNP","SZSZB"
"9774","dunakeszi-021","pest","dunakeszi","021","597","JOBBIK","SZSZB"
"9775","dunakeszi-022","pest","dunakeszi","022","641","FIDESZ-KDNP","SZSZB"
"9776","dunakeszi-022","pest","dunakeszi","022","599","DK","SZSZB"
"9777","dunakeszi-022","pest","dunakeszi","022","597","JOBBIK","SZSZB"
"9778","dunakeszi-023","pest","dunakeszi","023","641","FIDESZ-KDNP","SZSZB"
"9779","dunakeszi-023","pest","dunakeszi","023","599","DK","SZSZB"
"9780","dunakeszi-023","pest","dunakeszi","023","597","JOBBIK","SZSZB"
"9781","dunakeszi-024","pest","dunakeszi","024","599","DK","SZSZB"
"9782","dunakeszi-024","pest","dunakeszi","024","641","FIDESZ-KDNP","SZSZB"
"9783","dunakeszi-024","pest","dunakeszi","024","599","DK","SZSZB"
"9784","dunakeszi-024","pest","dunakeszi","024","641","FIDESZ-KDNP","SZSZB"
"9785","dunakeszi-024","pest","dunakeszi","024","597","JOBBIK","SZSZB"
"9786","dunakeszi-025","pest","dunakeszi","025","641","FIDESZ-KDNP","SZSZB"
"9787","dunakeszi-025","pest","dunakeszi","025","641","FIDESZ-KDNP","SZSZB"
"9788","dunakeszi-025","pest","dunakeszi","025","597","JOBBIK","SZSZB"
"9789","dunakeszi-026","pest","dunakeszi","026","641","FIDESZ-KDNP","SZSZB"
"9790","dunakeszi-026","pest","dunakeszi","026","597","JOBBIK","SZSZB"
"9791","dunakeszi-026","pest","dunakeszi","026","641","FIDESZ-KDNP","SZSZB"
"9792","dunakeszi-027","pest","dunakeszi","027","599","DK","SZSZB"
"9793","dunakeszi-027","pest","dunakeszi","027","641","FIDESZ-KDNP","SZSZB"
"9794","dunakeszi-027","pest","dunakeszi","027","597","JOBBIK","SZSZB"
"9795","dunakeszi-027","pest","dunakeszi","027","641","FIDESZ-KDNP","SZSZB"
"9796","dunakeszi-028","pest","dunakeszi","028","641","FIDESZ-KDNP","SZSZB"
"9797","dunakeszi-028","pest","dunakeszi","028","599","DK","SZSZB"
"9798","dunakeszi-028","pest","dunakeszi","028","641","FIDESZ-KDNP","SZSZB"
"9799","dunakeszi-028","pest","dunakeszi","028","597","JOBBIK","SZSZB"
"9800","dunakeszi-029","pest","dunakeszi","029","597","JOBBIK","SZSZB"
"9801","dunakeszi-029","pest","dunakeszi","029","641","FIDESZ-KDNP","SZSZB"
"9802","dunakeszi-029","pest","dunakeszi","029","599","DK","SZSZB"
"9803","dunakeszi-030","pest","dunakeszi","030","641","FIDESZ-KDNP","SZSZB"
"9804","dunakeszi-030","pest","dunakeszi","030","641","FIDESZ-KDNP","SZSZB"
"9805","dunakeszi-030","pest","dunakeszi","030","599","DK","SZSZB"
"9806","dunakeszi-030","pest","dunakeszi","030","597","JOBBIK","SZSZB"
"9807","dunakeszi-05","pest","dunakeszi","05","599","DK","OEVB"
"9808","dunakeszi-05","pest","dunakeszi","05","641","FIDESZ-KDNP","OEVB"
"9809","dunakeszi-05","pest","dunakeszi","05","580","LMP","OEVB"
"9810","dunakiliti-001","gyor-moson-sopron","dunakiliti","001",NA,NA,"SZSZB"
"9811","dunakiliti-001","gyor-moson-sopron","dunakiliti","001","641","FIDESZ-KDNP","SZSZB"
"9812","dunakiliti-001","gyor-moson-sopron","dunakiliti","001","641","FIDESZ-KDNP","SZSZB"
"9813","dunakiliti-002","gyor-moson-sopron","dunakiliti","002","641","FIDESZ-KDNP","SZSZB"
"9814","dunakiliti-002","gyor-moson-sopron","dunakiliti","002",NA,NA,"SZSZB"
"9815","dunakiliti-002","gyor-moson-sopron","dunakiliti","002","641","FIDESZ-KDNP","SZSZB"
"9816","dunapataj-001","bács-kiskun","dunapataj","001","641","FIDESZ-KDNP","SZSZB"
"9817","dunapataj-001","bács-kiskun","dunapataj","001","644","MSZP-PÁRBESZÉD","SZSZB"
"9818","dunapataj-001","bács-kiskun","dunapataj","001","599","DK","SZSZB"
"9819","dunapataj-001","bács-kiskun","dunapataj","001","597","JOBBIK","SZSZB"
"9820","dunapataj-001","bács-kiskun","dunapataj","001","641","FIDESZ-KDNP","SZSZB"
"9821","dunapataj-002","bács-kiskun","dunapataj","002","597","JOBBIK","SZSZB"
"9822","dunapataj-002","bács-kiskun","dunapataj","002","641","FIDESZ-KDNP","SZSZB"
"9823","dunapataj-002","bács-kiskun","dunapataj","002","644","MSZP-PÁRBESZÉD","SZSZB"
"9824","dunapataj-002","bács-kiskun","dunapataj","002","641","FIDESZ-KDNP","SZSZB"
"9825","dunapataj-003","bács-kiskun","dunapataj","003","641","FIDESZ-KDNP","SZSZB"
"9826","dunapataj-003","bács-kiskun","dunapataj","003","641","FIDESZ-KDNP","SZSZB"
"9827","dunapataj-003","bács-kiskun","dunapataj","003","599","DK","SZSZB"
"9828","dunapataj-003","bács-kiskun","dunapataj","003","597","JOBBIK","SZSZB"
"9829","dunaremete-","gyor-moson-sopron","dunaremete",NA,"641","FIDESZ-KDNP","HVB"
"9830","dunaszeg-001","gyor-moson-sopron","dunaszeg","001","641","FIDESZ-KDNP","SZSZB"
"9831","dunaszeg-001","gyor-moson-sopron","dunaszeg","001","644","MSZP-PÁRBESZÉD","SZSZB"
"9832","dunaszeg-002","gyor-moson-sopron","dunaszeg","002","641","FIDESZ-KDNP","SZSZB"
"9833","dunaszentbenedek-","bács-kiskun","dunaszentbenedek",NA,"597","JOBBIK","HVB"
"9834","dunaszentbenedek-","bács-kiskun","dunaszentbenedek",NA,"641","FIDESZ-KDNP","HVB"
"9835","dunaszentbenedek-","bács-kiskun","dunaszentbenedek",NA,"641","FIDESZ-KDNP","HVB"
"9836","dunaszentbenedek-","bács-kiskun","dunaszentbenedek",NA,"599","DK","HVB"
"9837","dunaszentgyörgy-001","tolna","dunaszentgyörgy","001","597","JOBBIK","SZSZB"
"9838","dunaszentgyörgy-001","tolna","dunaszentgyörgy","001","644","MSZP-PÁRBESZÉD","SZSZB"
"9839","dunaszentgyörgy-002","tolna","dunaszentgyörgy","002","644","MSZP-PÁRBESZÉD","SZSZB"
"9840","dunaszentgyörgy-002","tolna","dunaszentgyörgy","002","644","MSZP-PÁRBESZÉD","SZSZB"
"9841","dunaszentgyörgy-002","tolna","dunaszentgyörgy","002","641","FIDESZ-KDNP","SZSZB"
"9842","dunaszentgyörgy-003","tolna","dunaszentgyörgy","003","644","MSZP-PÁRBESZÉD","SZSZB"
"9843","dunaszentgyörgy-003","tolna","dunaszentgyörgy","003","641","FIDESZ-KDNP","SZSZB"
"9844","dunaszentmiklós-","komárom-esztergom","dunaszentmiklós",NA,"599","DK","HVB"
"9845","dunaszentmiklós-","komárom-esztergom","dunaszentmiklós",NA,"641","FIDESZ-KDNP","HVB"
"9846","dunaszentpál-","gyor-moson-sopron","dunaszentpál",NA,"641","FIDESZ-KDNP","HVB"
"9847","dunaszentpál-","gyor-moson-sopron","dunaszentpál",NA,"599","DK","HVB"
"9848","dunasziget-001","gyor-moson-sopron","dunasziget","001","641","FIDESZ-KDNP","SZSZB"
"9849","dunasziget-001","gyor-moson-sopron","dunasziget","001","641","FIDESZ-KDNP","SZSZB"
"9850","dunasziget-002","gyor-moson-sopron","dunasziget","002","641","FIDESZ-KDNP","SZSZB"
"9851","dunasziget-002","gyor-moson-sopron","dunasziget","002","641","FIDESZ-KDNP","SZSZB"
"9852","dunasziget-002","gyor-moson-sopron","dunasziget","002","597","JOBBIK","SZSZB"
"9853","dunasziget-003","gyor-moson-sopron","dunasziget","003","641","FIDESZ-KDNP","SZSZB"
"9854","dunasziget-003","gyor-moson-sopron","dunasziget","003","644","MSZP-PÁRBESZÉD","SZSZB"
"9855","dunasziget-003","gyor-moson-sopron","dunasziget","003","641","FIDESZ-KDNP","SZSZB"
"9856","dunasziget-003","gyor-moson-sopron","dunasziget","003","597","JOBBIK","SZSZB"
"9857","dunatetétlen-","bács-kiskun","dunatetétlen",NA,"599","DK","HVB"
"9858","dunatetétlen-","bács-kiskun","dunatetétlen",NA,"641","FIDESZ-KDNP","HVB"
"9859","dunatetétlen-","bács-kiskun","dunatetétlen",NA,"597","JOBBIK","HVB"
"9860","dunatetétlen-","bács-kiskun","dunatetétlen",NA,"641","FIDESZ-KDNP","HVB"
"9861","dunaújváros-001","fejér","dunaújváros","001","641","FIDESZ-KDNP","SZSZB"
"9862","dunaújváros-001","fejér","dunaújváros","001","641","FIDESZ-KDNP","SZSZB"
"9863","dunaújváros-001","fejér","dunaújváros","001","597","JOBBIK","SZSZB"
"9864","dunaújváros-001","fejér","dunaújváros","001","599","DK","SZSZB"
"9865","dunaújváros-002","fejér","dunaújváros","002","597","JOBBIK","SZSZB"
"9866","dunaújváros-002","fejér","dunaújváros","002","641","FIDESZ-KDNP","SZSZB"
"9867","dunaújváros-002","fejér","dunaújváros","002","641","FIDESZ-KDNP","SZSZB"
"9868","dunaújváros-002","fejér","dunaújváros","002","599","DK","SZSZB"
"9869","dunaújváros-003","fejér","dunaújváros","003","597","JOBBIK","SZSZB"
"9870","dunaújváros-003","fejér","dunaújváros","003","641","FIDESZ-KDNP","SZSZB"
"9871","dunaújváros-003","fejér","dunaújváros","003","641","FIDESZ-KDNP","SZSZB"
"9872","dunaújváros-003","fejér","dunaújváros","003","599","DK","SZSZB"
"9873","dunaújváros-003","fejér","dunaújváros","003","644","MSZP-PÁRBESZÉD","SZSZB"
"9874","dunaújváros-004","fejér","dunaújváros","004","641","FIDESZ-KDNP","SZSZB"
"9875","dunaújváros-004","fejér","dunaújváros","004","641","FIDESZ-KDNP","SZSZB"
"9876","dunaújváros-004","fejér","dunaújváros","004","644","MSZP-PÁRBESZÉD","SZSZB"
"9877","dunaújváros-004","fejér","dunaújváros","004","597","JOBBIK","SZSZB"
"9878","dunaújváros-005","fejér","dunaújváros","005","599","DK","SZSZB"
"9879","dunaújváros-005","fejér","dunaújváros","005","641","FIDESZ-KDNP","SZSZB"
"9880","dunaújváros-005","fejér","dunaújváros","005","597","JOBBIK","SZSZB"
"9881","dunaújváros-005","fejér","dunaújváros","005","641","FIDESZ-KDNP","SZSZB"
"9882","dunaújváros-006","fejér","dunaújváros","006","597","JOBBIK","SZSZB"
"9883","dunaújváros-006","fejér","dunaújváros","006","641","FIDESZ-KDNP","SZSZB"
"9884","dunaújváros-006","fejér","dunaújváros","006","599","DK","SZSZB"
"9885","dunaújváros-006","fejér","dunaújváros","006","641","FIDESZ-KDNP","SZSZB"
"9886","dunaújváros-007","fejér","dunaújváros","007","597","JOBBIK","SZSZB"
"9887","dunaújváros-007","fejér","dunaújváros","007","641","FIDESZ-KDNP","SZSZB"
"9888","dunaújváros-007","fejér","dunaújváros","007","599","DK","SZSZB"
"9889","dunaújváros-007","fejér","dunaújváros","007","641","FIDESZ-KDNP","SZSZB"
"9890","dunaújváros-007","fejér","dunaújváros","007","597","JOBBIK","SZSZB"
"9891","dunaújváros-007","fejér","dunaújváros","007","597","JOBBIK","SZSZB"
"9892","dunaújváros-008","fejér","dunaújváros","008","641","FIDESZ-KDNP","SZSZB"
"9893","dunaújváros-008","fejér","dunaújváros","008","597","JOBBIK","SZSZB"
"9894","dunaújváros-008","fejér","dunaújváros","008","599","DK","SZSZB"
"9895","dunaújváros-008","fejér","dunaújváros","008","641","FIDESZ-KDNP","SZSZB"
"9896","dunaújváros-009","fejér","dunaújváros","009","599","DK","SZSZB"
"9897","dunaújváros-009","fejér","dunaújváros","009","641","FIDESZ-KDNP","SZSZB"
"9898","dunaújváros-009","fejér","dunaújváros","009","641","FIDESZ-KDNP","SZSZB"
"9899","dunaújváros-009","fejér","dunaújváros","009","597","JOBBIK","SZSZB"
"9900","dunaújváros-010","fejér","dunaújváros","010","641","FIDESZ-KDNP","SZSZB"
"9901","dunaújváros-010","fejér","dunaújváros","010","641","FIDESZ-KDNP","SZSZB"
"9902","dunaújváros-010","fejér","dunaújváros","010","599","DK","SZSZB"
"9903","dunaújváros-010","fejér","dunaújváros","010","597","JOBBIK","SZSZB"
"9904","dunaújváros-011","fejér","dunaújváros","011","641","FIDESZ-KDNP","SZSZB"
"9905","dunaújváros-011","fejér","dunaújváros","011","641","FIDESZ-KDNP","SZSZB"
"9906","dunaújváros-011","fejér","dunaújváros","011","597","JOBBIK","SZSZB"
"9907","dunaújváros-011","fejér","dunaújváros","011","599","DK","SZSZB"
"9908","dunaújváros-012","fejér","dunaújváros","012","599","DK","SZSZB"
"9909","dunaújváros-012","fejér","dunaújváros","012","597","JOBBIK","SZSZB"
"9910","dunaújváros-012","fejér","dunaújváros","012","641","FIDESZ-KDNP","SZSZB"
"9911","dunaújváros-012","fejér","dunaújváros","012","641","FIDESZ-KDNP","SZSZB"
"9912","dunaújváros-013","fejér","dunaújváros","013","644","MSZP-PÁRBESZÉD","SZSZB"
"9913","dunaújváros-013","fejér","dunaújváros","013","597","JOBBIK","SZSZB"
"9914","dunaújváros-013","fejér","dunaújváros","013","641","FIDESZ-KDNP","SZSZB"
"9915","dunaújváros-013","fejér","dunaújváros","013","597","JOBBIK","SZSZB"
"9916","dunaújváros-013","fejér","dunaújváros","013","641","FIDESZ-KDNP","SZSZB"
"9917","dunaújváros-014","fejér","dunaújváros","014","599","DK","SZSZB"
"9918","dunaújváros-014","fejér","dunaújváros","014","597","JOBBIK","SZSZB"
"9919","dunaújváros-014","fejér","dunaújváros","014","641","FIDESZ-KDNP","SZSZB"
"9920","dunaújváros-014","fejér","dunaújváros","014","641","FIDESZ-KDNP","SZSZB"
"9921","dunaújváros-015","fejér","dunaújváros","015","597","JOBBIK","SZSZB"
"9922","dunaújváros-015","fejér","dunaújváros","015","641","FIDESZ-KDNP","SZSZB"
"9923","dunaújváros-015","fejér","dunaújváros","015","599","DK","SZSZB"
"9924","dunaújváros-015","fejér","dunaújváros","015","641","FIDESZ-KDNP","SZSZB"
"9925","dunaújváros-016","fejér","dunaújváros","016","599","DK","SZSZB"
"9926","dunaújváros-016","fejér","dunaújváros","016","641","FIDESZ-KDNP","SZSZB"
"9927","dunaújváros-016","fejér","dunaújváros","016","641","FIDESZ-KDNP","SZSZB"
"9928","dunaújváros-016","fejér","dunaújváros","016","597","JOBBIK","SZSZB"
"9929","dunaújváros-017","fejér","dunaújváros","017","597","JOBBIK","SZSZB"
"9930","dunaújváros-017","fejér","dunaújváros","017","644","MSZP-PÁRBESZÉD","SZSZB"
"9931","dunaújváros-017","fejér","dunaújváros","017","641","FIDESZ-KDNP","SZSZB"
"9932","dunaújváros-017","fejér","dunaújváros","017","641","FIDESZ-KDNP","SZSZB"
"9933","dunaújváros-017","fejér","dunaújváros","017","597","JOBBIK","SZSZB"
"9934","dunaújváros-017","fejér","dunaújváros","017","597","JOBBIK","SZSZB"
"9935","dunaújváros-018","fejér","dunaújváros","018","597","JOBBIK","SZSZB"
"9936","dunaújváros-018","fejér","dunaújváros","018","641","FIDESZ-KDNP","SZSZB"
"9937","dunaújváros-018","fejér","dunaújváros","018","641","FIDESZ-KDNP","SZSZB"
"9938","dunaújváros-018","fejér","dunaújváros","018","597","JOBBIK","SZSZB"
"9939","dunaújváros-019","fejér","dunaújváros","019","597","JOBBIK","SZSZB"
"9940","dunaújváros-019","fejér","dunaújváros","019","641","FIDESZ-KDNP","SZSZB"
"9941","dunaújváros-019","fejér","dunaújváros","019","641","FIDESZ-KDNP","SZSZB"
"9942","dunaújváros-019","fejér","dunaújváros","019","644","MSZP-PÁRBESZÉD","SZSZB"
"9943","dunaújváros-020","fejér","dunaújváros","020","641","FIDESZ-KDNP","SZSZB"
"9944","dunaújváros-020","fejér","dunaújváros","020","644","MSZP-PÁRBESZÉD","SZSZB"
"9945","dunaújváros-020","fejér","dunaújváros","020","641","FIDESZ-KDNP","SZSZB"
"9946","dunaújváros-020","fejér","dunaújváros","020","597","JOBBIK","SZSZB"
"9947","dunaújváros-021","fejér","dunaújváros","021","641","FIDESZ-KDNP","SZSZB"
"9948","dunaújváros-021","fejér","dunaújváros","021","641","FIDESZ-KDNP","SZSZB"
"9949","dunaújváros-021","fejér","dunaújváros","021","599","DK","SZSZB"
"9950","dunaújváros-022","fejér","dunaújváros","022","641","FIDESZ-KDNP","SZSZB"
"9951","dunaújváros-022","fejér","dunaújváros","022","599","DK","SZSZB"
"9952","dunaújváros-022","fejér","dunaújváros","022","641","FIDESZ-KDNP","SZSZB"
"9953","dunaújváros-022","fejér","dunaújváros","022","597","JOBBIK","SZSZB"
"9954","dunaújváros-023","fejér","dunaújváros","023","641","FIDESZ-KDNP","SZSZB"
"9955","dunaújváros-023","fejér","dunaújváros","023","597","JOBBIK","SZSZB"
"9956","dunaújváros-023","fejér","dunaújváros","023","641","FIDESZ-KDNP","SZSZB"
"9957","dunaújváros-024","fejér","dunaújváros","024","597","JOBBIK","SZSZB"
"9958","dunaújváros-024","fejér","dunaújváros","024","641","FIDESZ-KDNP","SZSZB"
"9959","dunaújváros-024","fejér","dunaújváros","024","641","FIDESZ-KDNP","SZSZB"
"9960","dunaújváros-024","fejér","dunaújváros","024","644","MSZP-PÁRBESZÉD","SZSZB"
"9961","dunaújváros-025","fejér","dunaújváros","025","641","FIDESZ-KDNP","SZSZB"
"9962","dunaújváros-025","fejér","dunaújváros","025","641","FIDESZ-KDNP","SZSZB"
"9963","dunaújváros-025","fejér","dunaújváros","025","599","DK","SZSZB"
"9964","dunaújváros-025","fejér","dunaújváros","025","597","JOBBIK","SZSZB"
"9965","dunaújváros-026","fejér","dunaújváros","026","597","JOBBIK","SZSZB"
"9966","dunaújváros-026","fejér","dunaújváros","026","641","FIDESZ-KDNP","SZSZB"
"9967","dunaújváros-026","fejér","dunaújváros","026","641","FIDESZ-KDNP","SZSZB"
"9968","dunaújváros-026","fejér","dunaújváros","026","599","DK","SZSZB"
"9969","dunaújváros-027","fejér","dunaújváros","027","597","JOBBIK","SZSZB"
"9970","dunaújváros-027","fejér","dunaújváros","027","597","JOBBIK","SZSZB"
"9971","dunaújváros-027","fejér","dunaújváros","027","641","FIDESZ-KDNP","SZSZB"
"9972","dunaújváros-027","fejér","dunaújváros","027","641","FIDESZ-KDNP","SZSZB"
"9973","dunaújváros-028","fejér","dunaújváros","028","599","DK","SZSZB"
"9974","dunaújváros-028","fejér","dunaújváros","028","597","JOBBIK","SZSZB"
"9975","dunaújváros-028","fejér","dunaújváros","028","641","FIDESZ-KDNP","SZSZB"
"9976","dunaújváros-028","fejér","dunaújváros","028","641","FIDESZ-KDNP","SZSZB"
"9977","dunaújváros-028","fejér","dunaújváros","028","599","DK","SZSZB"
"9978","dunaújváros-029","fejér","dunaújváros","029","644","MSZP-PÁRBESZÉD","SZSZB"
"9979","dunaújváros-029","fejér","dunaújváros","029","641","FIDESZ-KDNP","SZSZB"
"9980","dunaújváros-029","fejér","dunaújváros","029","641","FIDESZ-KDNP","SZSZB"
"9981","dunaújváros-029","fejér","dunaújváros","029","597","JOBBIK","SZSZB"
"9982","dunaújváros-030","fejér","dunaújváros","030","597","JOBBIK","SZSZB"
"9983","dunaújváros-030","fejér","dunaújváros","030","644","MSZP-PÁRBESZÉD","SZSZB"
"9984","dunaújváros-030","fejér","dunaújváros","030","641","FIDESZ-KDNP","SZSZB"
"9985","dunaújváros-030","fejér","dunaújváros","030","641","FIDESZ-KDNP","SZSZB"
"9986","dunaújváros-031","fejér","dunaújváros","031","599","DK","SZSZB"
"9987","dunaújváros-031","fejér","dunaújváros","031","597","JOBBIK","SZSZB"
"9988","dunaújváros-031","fejér","dunaújváros","031","641","FIDESZ-KDNP","SZSZB"
"9989","dunaújváros-031","fejér","dunaújváros","031","641","FIDESZ-KDNP","SZSZB"
"9990","dunaújváros-032","fejér","dunaújváros","032","641","FIDESZ-KDNP","SZSZB"
"9991","dunaújváros-032","fejér","dunaújváros","032","641","FIDESZ-KDNP","SZSZB"
"9992","dunaújváros-032","fejér","dunaújváros","032","597","JOBBIK","SZSZB"
"9993","dunaújváros-032","fejér","dunaújváros","032","599","DK","SZSZB"
"9994","dunaújváros-033","fejér","dunaújváros","033","644","MSZP-PÁRBESZÉD","SZSZB"
"9995","dunaújváros-033","fejér","dunaújváros","033","641","FIDESZ-KDNP","SZSZB"
"9996","dunaújváros-033","fejér","dunaújváros","033","641","FIDESZ-KDNP","SZSZB"
"9997","dunaújváros-034","fejér","dunaújváros","034","641","FIDESZ-KDNP","SZSZB"
"9998","dunaújváros-034","fejér","dunaújváros","034","597","JOBBIK","SZSZB"
"9999","dunaújváros-034","fejér","dunaújváros","034","641","FIDESZ-KDNP","SZSZB"
"10000","dunaújváros-035","fejér","dunaújváros","035","599","DK","SZSZB"
"10001","dunaújváros-035","fejér","dunaújváros","035","641","FIDESZ-KDNP","SZSZB"
